neighbourhood,price,address,beds,baths,sqft,listing_url,raw_text
Maple,"$529,900",,,,1539,https://www.realtor.ca/real-estate/29541065/2652-maple-wy-nw-edmonton-maple-crest,"$529,900 2652 MAPLE WY NW, Edmonton, Alberta 3 4 1539 sqft 4 days ago"
Maple,"$1,350,000",,,,3641,https://www.realtor.ca/real-estate/29539047/304-33-av-nw-edmonton-maple-crest,"$1,350,000 304 33 AV NW, Edmonton, Alberta 8 7 3641 sqft 5 days ago"
Maple,"$549,000",,,,1604,https://www.realtor.ca/real-estate/29538881/4158-6a-st-nw-edmonton-maple-crest,"$549,000 4158 6A ST NW, Edmonton, Alberta 4 4 1604 sqft 5 days ago"
Maple,"$649,000",,,,2354,https://www.realtor.ca/real-estate/29532246/724-40-av-nw-edmonton-maple-crest,"$649,000 724 40 AV NW, Edmonton, Alberta 6 4 2354 sqft 6 days ago"
Maple,"$499,900",,,,1617,https://www.realtor.ca/real-estate/29521831/839-37-avenue-edmonton-maple,"$499,900 839 37 Avenue, Edmonton, Alberta 3 + 1 3 1617 sqft"
Maple,"$474,900",,,,1411,https://www.realtor.ca/real-estate/29521078/2093-maple-rd-nw-edmonton-maple-crest,"$474,900 2093 MAPLE RD NW, Edmonton, Alberta 3 3 1411 sqft"
Maple,"$650,000",,,,2450,https://www.realtor.ca/real-estate/29519436/729-37a-av-nw-edmonton-maple-crest,"$650,000 729 37A AV NW, Edmonton, Alberta 6 4 2450 sqft"
Maple,"$1,249,000",,,,3720,https://www.realtor.ca/real-estate/29512266/4112-8-st-nw-edmonton-maple-crest,"Apr 12 $1,249,000 4112 8 ST NW, Edmonton, Alberta 6 6 3720 sqft"
Maple,"$759,000",,,,2291,https://www.realtor.ca/real-estate/29497222/3003-4-st-nw-edmonton-maple-crest,"$759,000 3003 4 ST NW, Edmonton, Alberta 6 5 2291 sqft"
Maple,"$619,800",,,,2430,https://www.realtor.ca/real-estate/29487267/728-43-av-nw-edmonton-maple-crest,"$619,800 728 43 AV NW, Edmonton, Alberta 3 3 2430 sqft"
Maple,"$609,000",,,,2606,https://www.realtor.ca/real-estate/29485782/4452-6-st-nw-edmonton-maple-crest,"$609,000 4452 6 ST NW, Edmonton, Alberta 5 4 2606 sqft"
